,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3149,0.0,0.0,1.5,1.8599999999999999,0.24,3.97,7.313000000000001,28.57,192.70000000000002,612.304,515.2860000000001,609.5649999999999,460.62800000000004,669.094,541.1299999999999,492.12899999999996,654.999,1737.5769999999998
3150,0.0,0.0,0.0,0.0,0.0,6.640000000000001,20.29,32.907,467.87,1293.088,1343.894,1236.3,913.6640000000001,1192.3300000000002,749.41,922.681,1331.983,3435.574
3151,0.0,0.0,0.0,0.0,0.0,0.0,3.1529999999999996,11.027000000000001,97.42,192.275,148.233,180.665,115.685,186.41000000000003,53.61000000000001,63.44,137.91,447.88999999999993
3152,0.0,0.0,0.0,1.6,0.0,0.32,5.284000000000001,13.748999999999999,175.97,664.995,786.845,593.29,610.023,851.6650000000001,639.4050000000001,456.00500000000005,770.9999999999999,2272.246
3153,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.048,92.634,393.259,516.1600000000001,862.098,655.9759999999999,830.905,628.475,1071.0610000000001,1563.6450000000002,2038.845
3154,0.0,0.0,0.0,0.0,0.0,1.336,2.004,3.025,16.55,72.89999999999999,127.41499999999999,129.16000000000003,92.22,89.36,90.67999999999999,68.23,145.83,160.145
3155,0.0,0.0,0.0,0.0,1.12,0.0,6.3,14.227,125.21,467.246,513.875,430.90899999999993,309.93399999999997,495.11999999999995,606.4100000000001,300.94000000000005,597.638,1040.294
3156,0.0,0.0,0.0,0.98,0.0,0.0,15.755,20.41,211.1,895.0550000000001,1194.0180000000003,995.9029999999998,868.6850000000001,901.6200000000001,862.26,627.3380000000001,1445.827,2346.116
3158,0.0,0.0,0.0,0.0,0.0,0.0,4.57,12.407,36.33,70.375,128.45999999999998,134.195,100.75999999999999,128.111,94.78499999999998,95.36100000000002,230.76500000000001,346.59
3159,0.0,0.0,0.0,0.0,1.65,0.93,0.0,1.95,18.520000000000003,59.415000000000006,61.17699999999999,35.29,42.739999999999995,42.620000000000005,53.330000000000005,61.653,81.57999999999998,122.745
3160,0.0,0.0,0.0,1.12,0.0,2.0,3.9799999999999995,9.860000000000001,74.65,130.454,130.35700000000003,148.67,143.7,212.82500000000005,160.21500000000003,227.485,229.647,549.7650000000001
