,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3107,269469252.0,276090701.0,285783295.0,304937624.0,320930044.0,338283333.0,344342200.0,331710243.0,342031954.0,388669149.0,404412627.0,419547766.0,434928358.0,445882060.0,457963346.0,475563009.0,490252872.0,510327179.0
3108,372181246.0,395357677.0,414944661.0,434442482.0,451778715.0,478584748.0,496582998.0,487305928.0,484328310.0,577674552.0,608938982.0,621293174.0,630041094.0,664538889.0,712941864.0,739272871.0,799348462.0,833548065.0
3109,513063427.0,537268041.0,555744682.0,584205730.0,626152269.0,648214200.0,687469554.0,667171376.0,680378492.0,783414842.0,812180010.0,833264097.0,850305772.0,860776023.0,906944158.0,927805752.0,983885730.0,1024977271.0
3111,276900293.0,289154317.0,305395204.0,320934004.0,352759606.0,373443706.0,379850436.0,371302706.0,392524689.0,458724436.0,453020136.0,470347782.0,480271052.0,477807212.0,536025703.0,612379155.0,560203682.0,591431523.0
3113,210092136.0,225361030.0,254175034.0,264120650.0,262184885.0,294771675.0,303529855.0,291249365.0,305256182.0,348506945.0,346056921.0,354697299.0,365299930.0,372489504.0,393236872.0,406041955.0,423758962.0,453783636.0
3114,101750208.0,111942623.0,111127460.0,126135966.0,142424286.0,152998383.0,144086934.0,144330438.0,155317573.0,172669887.0,176138693.0,182080453.0,211148630.0,219494820.0,212213626.0,204042248.0,231377668.0,222389983.0
3115,91267343.0,104583901.0,113933411.0,125166138.0,133893437.0,186653317.0,157615050.0,155528397.0,164376940.0,180605996.0,181938097.0,197895657.0,200983775.0,199300296.0,198693438.0,210277968.0,223956219.0,252328649.0
3116,161300512.0,171702922.0,185759946.0,194082199.0,219135194.0,215938852.0,231549902.0,259937745.0,235672068.0,266197889.0,274003069.0,285180878.0,292222481.0,310753722.0,329580342.0,357401609.0,396398716.0,423059184.0
3121,589498662.0,610625768.0,664229347.0,708432755.0,765101326.0,847574847.0,980321700.0,973018560.0,993513013.0,1153430580.0,1255991964.0,1356161073.0,1462336298.0,1526709616.0,1836898417.0,1751502202.0,1827002331.0,1900994010.0
3122,661679091.0,723262150.0,761648514.0,849689626.0,928559289.0,1018768201.0,1101214637.0,1041543524.0,1065708432.0,1253263651.0,1301484590.0,1359845659.0,1456981073.0,1476077008.0,1569184729.0,1603347011.0,1774186385.0,1824729382.0
3123,343663103.0,378424504.0,410496107.0,446469398.0,491401141.0,543867092.0,562472504.0,553519668.0,610471742.0,662955124.0,702320421.0,740241086.0,795240761.0,803605312.0,867003400.0,892541089.0,957584374.0,983287255.0
3124,607400760.0,642111235.0,719863817.0,788553960.0,841091650.0,921901493.0,967515951.0,945900102.0,997050014.0,1122119694.0,1151161759.0,1199500320.0,1303259399.0,1311997339.0,1518773851.0,1367760516.0,1428006219.0,1492980945.0
3125,243230620.0,240621926.0,249574824.0,267988969.0,288596196.0,313854490.0,368562081.0,304407725.0,296037272.0,369132451.0,359725681.0,379717199.0,392935507.0,400602615.0,413460307.0,436572448.0,463893133.0,489837344.0
3126,326086886.0,355724143.0,379517157.0,415825591.0,462920039.0,522259453.0,512310907.0,475126189.0,504785888.0,565697573.0,594868383.0,570050096.0,676632943.0,632354893.0,697568386.0,674857446.0,715563612.0,665138392.0
3127,476925158.0,501603797.0,551837241.0,591777296.0,644469203.0,700770309.0,744968236.0,734375510.0,752081083.0,860152384.0,888684758.0,913326430.0,976177766.0,992145437.0,1011388963.0,1103268221.0,1168494400.0,1187373034.0
3128,286925925.0,301209916.0,310734697.0,329525586.0,364029571.0,390671849.0,418974428.0,410824601.0,420442769.0,484724360.0,514701360.0,526574351.0,558733978.0,555649731.0,578460257.0,611204191.0,651097626.0,681962308.0
3129,269619981.0,282649242.0,301050436.0,327528608.0,347066556.0,368183761.0,400309542.0,394149887.0,422637224.0,472634254.0,495118089.0,510171737.0,538486971.0,549300287.0,571348687.0,599909033.0,636794522.0,676706802.0
3130,569858096.0,597683402.0,637476283.0,688795674.0,723571057.0,762846432.0,803665030.0,796492536.0,821557170.0,944347164.0,984664286.0,1029740057.0,1070956262.0,1102826301.0,1139472054.0,1179342987.0,1269998832.0,1339362217.0
3131,354342459.0,362801613.0,378584681.0,397989542.0,421806480.0,443730334.0,483033162.0,475586780.0,478973553.0,562252886.0,598459521.0,600395206.0,623425865.0,651175754.0,678798373.0,715009801.0,760655083.0,797611347.0
3132,270268549.0,283320540.0,298233727.0,318184237.0,337161247.0,364171243.0,393712800.0,386463241.0,396783450.0,455911895.0,477403357.0,508166323.0,524644518.0,540671714.0,575289894.0,596171319.0,644405062.0,662483852.0
3133,473477904.0,493784091.0,503232475.0,527869315.0,552919598.0,583595187.0,612406224.0,590784890.0,594376276.0,666575819.0,676226546.0,691325723.0,720155277.0,716094272.0,731865095.0,770399395.0,791568601.0,821724430.0
3134,593432695.0,618740426.0,646815982.0,674533980.0,706360124.0,761050514.0,799085527.0,788670234.0,828988208.0,955156876.0,973991336.0,1015684655.0,1047894734.0,1096556595.0,1150786643.0,1188527259.0,1278316694.0,1343043680.0
3135,322443421.0,329900423.0,343114962.0,367009904.0,384716994.0,405628553.0,436059832.0,431814059.0,450697770.0,517080756.0,539218360.0,556877519.0,580767432.0,598194450.0,625221715.0,657522783.0,700049477.0,744649608.0
3136,680731308.0,706053036.0,738822779.0,783077395.0,826116082.0,878359643.0,956919616.0,933241712.0,971267115.0,1100977107.0,1154003685.0,1199470121.0,1264512907.0,1313320340.0,1391422937.0,1445983056.0,1536635324.0,1615347484.0
3137,215586441.0,229778228.0,232800521.0,244542621.0,255494886.0,268300438.0,291853419.0,286962167.0,295069724.0,335312026.0,349727257.0,354323680.0,374223046.0,381852395.0,406859909.0,427459546.0,454234726.0,473096571.0
3138,331619135.0,342568384.0,358262066.0,374898047.0,396956300.0,417625508.0,460761641.0,462649810.0,485699661.0,548591837.0,562506545.0,584035795.0,598662823.0,620174439.0,659106349.0,691924275.0,739017608.0,775708588.0
3139,211593999.0,222798190.0,234423911.0,251901808.0,260776970.0,278298091.0,299780773.0,296391280.0,309082983.0,353715140.0,383439989.0,375465814.0,378206309.0,409669261.0,419430911.0,438434598.0,468830734.0,491190366.0
3140,245734147.0,263972235.0,279619525.0,291679553.0,314023644.0,330963814.0,364081291.0,367260379.0,382191429.0,436167866.0,455405498.0,471839010.0,489177684.0,514543879.0,531406687.0,549384402.0,583314278.0,604163116.0
3141,618771107.0,631338452.0,655452518.0,771095898.0,795561383.0,950153281.0,1023522760.0,1029755870.0,1025719835.0,1293963405.0,1311787058.0,1327115558.0,1622579988.0,1673367890.0,1750573106.0,1802550057.0,2002311005.0,1984712594.0
