,"DETAILED TABLE 2.6b: Selected items, by taxable status, state/territory1 and postcode, 2010-11 income year2",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,Non-taxable individuals,,,,,,,,Taxable individuals,,,,,,,,All individuals,,,,,,,
2,Postcode,State/Territory1,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax,Individuals,Net rent,,Total Income or Loss,,Taxable income or loss,,Net tax
3,,,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$,no.,no.,$,no.,$,no.,$,$
2168,6021,WA,2625,385,-2256986,2545,26819839,2355,26624469,0,9485,2095,-4485805,9485,699712870,9485,672081603,160174322,12105,2480,-6742791,12025,726532709,11840,698706072,160174322
2169,6022,WA,765,90,-636830,745,8858487,710,8305297,0,2435,415,-2572335,2435,156582108,2435,151335098,31892235,3200,505,-3209165,3180,165440595,3145,159640395,31892235
2170,6023,WA,2430,315,-1763871,2385,25936743,2240,24775294,0,7950,1740,-12046540,7950,638500719,7950,610529758,150721453,10380,2050,-13810411,10335,664437462,10190,635305052,150721453
2171,6024,WA,2095,225,-1266543,2030,22537695,1930,21773342,0,6880,1115,-7777113,6880,440172715,6880,423311205,89246709,8970,1340,-9043656,8910,462710410,8810,445084547,89246709
2172,6025,WA,4355,525,-3773677,4245,46770138,3980,43703845,0,15750,3020,-26136816,15750,1224908575,15750,1174648241,289748128,20105,3545,-29910493,19995,1271678713,19730,1218352086,289748128
2173,6026,WA,3275,380,-2622217,3205,34832088,3040,33752289,0,11705,2235,-19272365,11705,830570664,11705,800530311,183373460,14980,2615,-21894582,14910,865402752,14745,834282600,183373460
2174,6027,WA,6050,750,-6037664,5895,63485975,5520,60654758,0,21600,3920,-36497682,21600,1457686738,21600,1402815266,311516655,27650,4670,-42535346,27495,1521172713,27120,1463470024,311516655
2175,6028,WA,2745,330,-2945338,2665,27454883,2495,26194866,0,10135,1870,-20590859,10135,745580925,10135,718902832,169618454,12880,2200,-23536197,12800,773035808,12635,745097698,169618454
2176,6029,WA,410,65,-515633,400,4743191,370,4225686,0,1495,430,-4519479,1495,152016427,1495,144140965,40642869,1905,495,-5035112,1895,156759618,1865,148366651,40642869
2177,6030,WA,4935,460,-4105302,4640,52591147,4380,50601300,0,16550,2225,-23354384,16550,1084495588,16550,1045402025,226228956,21485,2680,-27459686,21185,1137086735,20930,1096003325,226228956
2178,6031,WA,1305,115,-867109,1220,13070928,1160,12605938,0,5315,610,-5088609,5315,344184535,5315,331983952,71206793,6620,725,-5955718,6530,357255463,6475,344589890,71206793
2179,6032,WA,40,5,-72825,40,486296,40,445055,0,145,25,-97183,145,10040170,145,9639492,2198121,185,30,-170008,185,10526466,185,10084547,2198121
2180,6033,WA,70,20,-48558,70,388500,55,621563,0,230,60,-189574,230,16867431,230,16010513,3686768,305,80,-238132,300,17255931,285,16632076,3686768
2181,6034,WA,5,0,0,5,60888,5,35259,0,20,5,-36828,20,1302440,20,1256878,249848,30,5,-36828,30,1363328,25,1292137,249848
2182,6035,WA,640,60,-470390,620,7016800,590,7351574,0,1905,235,-1724144,1905,124284719,1905,119667623,25407301,2545,295,-2194534,2525,131301519,2495,127019197,25407301
2183,6036,WA,1250,115,-805077,1155,12348266,1095,11913755,0,4625,410,-4691550,4625,303621709,4625,293060141,62822814,5880,525,-5496627,5785,315969975,5720,304973896,62822814
2184,6037,WA,365,50,-341606,350,4310515,315,4046490,0,835,125,-896813,835,58392055,835,56113659,12346299,1200,175,-1238419,1185,62702570,1150,60160149,12346299
2185,6038,WA,10,0,0,10,97272,10,95285,0,65,10,-106722,65,5318028,65,5139555,1308707,75,10,-106722,75,5415300,75,5234840,1308707
2186,6041,WA,245,20,-31512,235,2840126,220,2650258,0,450,65,-127464,450,32203402,450,30894757,7029504,695,85,-158976,685,35043528,670,33545015,7029504
2187,6042,WA,20,5,14162,20,263418,20,250582,0,50,10,-11943,50,3032674,50,2968390,628673,65,15,2219,65,3296092,65,3218972,628673
2188,6043,WA,55,10,11215,55,437390,45,491083,0,90,20,-72125,90,5575497,90,5384950,1087577,145,30,-60910,145,6012887,135,5876033,1087577
2189,6044,WA,205,30,-168859,200,2592044,185,2198600,0,470,90,-148986,470,28937146,470,27712048,5697283,675,120,-317845,670,31529190,655,29910648,5697283
2190,6050,WA,2080,265,-1643813,2045,21876325,1930,20979542,0,7825,1800,-11648332,7825,797455483,7825,752300621,215177023,9905,2065,-13292145,9870,819331808,9755,773280163,215177023
2191,6051,WA,1525,145,-784481,1485,17874318,1410,16092981,0,6550,950,-6909892,6550,455597810,6550,438843770,99839868,8075,1095,-7694373,8035,473472128,7960,454936751,99839868
2192,6052,WA,1400,160,-927137,1370,14262685,1290,13910157,0,5350,1080,-7692725,5350,394181341,5350,378497097,88729084,6750,1240,-8619862,6720,408444026,6640,392407254,88729084
2193,6053,WA,1640,190,-1562646,1580,16523115,1480,15902121,0,6665,1205,-8746135,6665,459019642,6665,442087829,98972844,8305,1400,-10308781,8245,475542757,8145,457989950,98972844
2194,6054,WA,2540,235,-1120370,2380,27180381,2280,26200769,0,8905,1280,-7204434,8905,559470942,8905,540067134,112640597,11445,1515,-8324804,11285,586651323,11185,566267903,112640597
2195,6055,WA,1490,170,-900814,1410,13373558,1305,14440681,0,5480,920,-4202016,5480,395241881,5480,379715283,88675706,6970,1090,-5102830,6890,408615439,6785,394155964,88675706
2196,6056,WA,4815,460,-2096389,4575,51102862,4310,50433858,0,16970,2350,-13559718,16970,1085710354,16970,1045133873,221323143,21785,2810,-15656107,21540,1136813216,21280,1095567731,221323143
2197,6057,WA,1925,170,-813287,1840,19833205,1740,19340963,0,8070,1115,-7251337,8070,534134998,8070,514622293,111272975,9990,1285,-8064624,9910,553968203,9810,533963256,111272975
2198,6058,WA,1560,135,-482692,1490,17233392,1420,16886584,0,5830,675,-4113088,5830,364725840,5830,352425046,72928473,7390,810,-4595780,7320,381959232,7250,369311630,72928473
2199,6059,WA,3385,375,-2694403,3275,36014031,3105,35571768,0,10350,2085,-8608734,10350,743923749,10350,712791232,165212904,13735,2465,-11303137,13625,779937780,13455,748363000,165212904
2200,6060,WA,2820,270,-2111388,2750,30597724,2615,30123464,0,10980,1655,-9573399,10980,724898442,10980,696933397,151731834,13800,1925,-11684787,13725,755496166,13595,727056861,151731834
2201,6061,WA,4250,210,-1852301,3860,44691298,3750,44143187,0,13220,1305,-9005449,13220,716116042,13220,690670828,127719867,17475,1515,-10857750,17080,760807340,16970,734814015,127719867
2202,6062,WA,4740,585,-2609312,4575,53569502,4355,51830261,0,14935,2690,-12389090,14935,925270856,14935,890743310,184831730,19670,3275,-14998402,19510,978840358,19290,942573571,184831730
2203,6063,WA,1800,160,-1045013,1655,18391935,1585,17687639,0,6515,785,-5554863,6515,367898680,6515,355523591,68282498,8315,940,-6599876,8170,386290615,8100,373211230,68282498
2204,6064,WA,3985,290,-1854689,3690,46121141,3550,42622945,0,12565,1565,-10625765,12565,684068515,12565,661266535,123348541,16550,1855,-12480454,16255,730189656,16115,703889480,123348541
2205,6065,WA,6620,735,-5787161,6370,66933455,5990,65302378,0,25600,3990,-33313057,25600,1695343602,25600,1635214978,355602509,32220,4725,-39100218,31970,1762277057,31590,1700517356,355602509
2206,6066,WA,2600,250,-1515058,2420,26341296,2310,25432819,0,8955,1305,-9011238,8955,527371404,8955,508020898,101315633,11555,1555,-10526296,11375,553712700,11265,533453717,101315633
2207,6067,WA,15,5,-3954,10,79112,10,83186,0,55,10,-39745,55,4037386,55,3876245,922887,70,10,-43699,70,4116498,65,3959431,922887
2208,6068,WA,10,0,0,10,130174,10,108830,0,40,10,-87298,40,2764121,40,2664832,581112,50,10,-87298,50,2894295,50,2773662,581112
2209,6069,WA,2845,300,-2286161,2690,26665576,2490,26552992,0,11975,1540,-12632325,11975,830831358,11975,801300838,179621781,14815,1840,-14918486,14665,857496934,14460,827853830,179621781
2210,6070,WA,610,85,-536031,595,6199559,555,6162970,0,1745,390,-2300629,1745,142209180,1745,135706436,33812728,2355,475,-2836660,2340,148408739,2300,141869406,33812728
2211,6071,WA,550,60,-71630,540,6156575,505,5511641,0,1725,340,-2746762,1725,133556504,1725,127708811,30988700,2275,400,-2818392,2265,139713079,2235,133220452,30988700
2212,6072,WA,150,15,-26515,150,1633405,140,1693902,0,450,95,-648411,450,30644140,450,29310353,6339339,605,110,-674926,600,32277545,595,31004255,6339339
2213,6073,WA,520,60,-281219,500,5896867,465,5540916,0,1520,315,-2236174,1520,112281638,1520,108100769,25319777,2040,380,-2517393,2020,118178505,1985,113641685,25319777
2214,6074,WA,135,15,-143671,130,1322088,115,1415738,0,445,75,-322182,445,30526032,445,29441577,6422525,580,90,-465853,575,31848120,565,30857315,6422525
2215,6076,WA,3470,435,-1875631,3385,38113658,3185,36886121,0,10280,2170,-9588657,10280,798187510,10280,766747953,186086922,13750,2610,-11464288,13665,836301168,13465,803634074,186086922
2216,6077,WA,105,15,43715,100,1068248,95,1007842,0,235,55,-119806,235,15163346,235,14341852,2984560,335,65,-76091,330,16231594,330,15349694,2984560
2217,6078,WA,65,5,39664,65,678581,65,629152,0,195,45,-565298,195,13677570,195,13176794,3038729,265,55,-525634,260,14356151,260,13805946,3038729
2218,6079,WA,5,5,-6814,5,75108,5,67591,0,5,5,-17109,5,282370,5,272530,49200,10,5,-23923,10,357478,10,340121,49200
2219,6081,WA,695,80,-119959,670,6413952,625,6638629,0,2165,340,-2543601,2165,156922407,2165,150938909,34877876,2860,420,-2663560,2835,163336359,2790,157577538,34877876
2220,6082,WA,465,80,-215488,450,4562231,415,4520489,0,1460,230,-1181413,1460,100597917,1460,96845844,21583043,1925,310,-1396901,1905,105160148,1875,101366333,21583043
2221,6083,WA,520,85,-343627,505,6086524,445,5231724,0,1585,335,-2411105,1585,125959157,1585,120471962,29843732,2110,420,-2754732,2090,132045681,2030,125703686,29843732
2222,6084,WA,915,110,-625674,880,8546080,790,8486375,0,3030,495,-3109536,3030,221364887,3030,210330965,49386557,3945,605,-3735210,3910,229910967,3825,218817340,49386557
2223,6090,WA,35,5,21652,35,366133,30,309932,0,185,40,-179227,185,14990570,185,14596509,3752769,215,45,-157575,215,15356703,215,14906441,3752769
2224,6100,WA,1920,200,-1472067,1885,19133530,1760,18896112,0,7410,1310,-9592293,7410,526568614,7410,506436938,117432347,9330,1510,-11064360,9295,545702144,9170,525333050,117432347
2225,6101,WA,1960,170,-1078549,1885,21140908,1805,20194756,0,7730,1270,-9266855,7730,529826334,7730,507800249,113250187,9690,1440,-10345404,9615,550967242,9535,527995005,113250187
2226,6102,WA,2035,90,-439731,1960,21651243,1915,21067306,0,4860,525,-3042949,4860,284873158,4860,274220537,55566111,6890,615,-3482680,6820,306524401,6775,295287843,55566111
2227,6103,WA,1085,105,-900018,1035,11122804,985,11152711,0,4080,635,-5153173,4080,266577739,4080,256603443,55654238,5165,740,-6053191,5115,277700543,5060,267756154,55654238
2228,6104,WA,1655,165,-1263510,1575,18848175,1485,17409527,0,6480,1005,-6932871,6480,439457685,6480,422672211,93543106,8135,1175,-8196381,8055,458305860,7965,440081738,93543106
2229,6105,WA,1715,150,-834613,1640,19047730,1570,18373670,0,6055,815,-5682315,6055,374107729,6055,360528996,74533181,7770,965,-6516928,7695,393155459,7625,378902666,74533181
2230,6106,WA,30,5,-6115,30,251404,30,285873,0,165,25,-191549,165,12675167,165,12229380,2951827,200,25,-197664,200,12926571,195,12515253,2951827
2231,6107,WA,5125,390,-2278119,4870,53081072,4680,51652438,0,17020,2085,-11604879,17020,1009823857,17020,975004156,195753519,22145,2475,-13882998,21890,1062904929,21700,1026656594,195753519
2232,6108,WA,3165,250,-1496437,2985,33383146,2890,32345603,0,10805,1360,-8904129,10805,643083990,10805,621511271,124013618,13970,1610,-10400566,13785,676467136,13690,653856874,124013618
2233,6109,WA,1400,100,-379171,1305,15916802,1255,15413592,0,4600,420,-2354155,4600,267791978,4600,258292127,51186360,6000,520,-2733326,5905,283708780,5855,273705719,51186360
2234,6110,WA,4340,320,-2107437,4080,45044977,3920,45647641,0,15610,1710,-11176496,15610,942668388,15610,910526335,184718484,19950,2030,-13283933,19690,987713365,19525,956173976,184718484
2235,6111,WA,3060,275,-859594,2900,33357335,2770,32172930,0,10140,1405,-8638003,10140,650917399,10140,628145331,133879954,13200,1680,-9497597,13045,684274734,12915,660318261,133879954
2236,6112,WA,4780,420,-2601467,4505,50226440,4295,48681570,0,17945,2095,-13656261,17945,1127113022,17945,1086949677,227283863,22725,2510,-16257728,22450,1177339462,22235,1135631247,227283863
2237,6121,WA,360,40,-471985,345,2960930,300,3045803,0,1280,245,-1015686,1280,92961942,1280,89092871,20762345,1640,285,-1487671,1625,95922872,1585,92138674,20762345
2238,6122,WA,1085,90,-426064,1025,11044939,970,10596271,0,4370,540,-2832749,4370,298885275,4370,288585281,64034938,5455,630,-3258813,5395,309930214,5340,299181552,64034938
2239,6123,WA,225,25,-17553,215,2803573,200,2782341,0,695,120,-656177,695,49317880,695,47629385,10773046,920,140,-673730,910,52121453,895,50411726,10773046
2240,6124,WA,150,25,-301507,140,1693706,130,1397189,0,480,85,-410343,480,33958137,480,32799901,7256545,630,105,-711850,620,35651843,610,34197090,7256545
2241,6125,WA,410,40,-6981,385,2963219,345,3658954,0,1180,195,-1021527,1180,83645370,1180,80061282,18012198,1595,235,-1028508,1570,86608589,1525,83720236,18012198
2242,6126,WA,50,5,11584,50,-6585,35,402803,0,90,15,-17082,90,5296067,90,5060613,991034,140,20,-5498,135,5289482,125,5463416,991034
2243,6147,WA,2110,150,-761644,1975,20984187,1895,20721114,0,6875,795,-5550948,6875,396591478,6875,383526290,74620471,8985,945,-6312592,8850,417575665,8770,404247404,74620471
2244,6148,WA,2715,275,-934103,2625,29891490,2490,28375663,0,7995,1615,-9929496,7995,656882358,7995,631336209,163040546,10710,1890,-10863599,10620,686773848,10485,659711872,163040546
2245,6149,WA,3045,360,-1810716,2980,30533603,2810,30021597,0,9785,2020,-15506023,9785,720888268,9785,692661573,162361391,12830,2380,-17316739,12765,751421871,12595,722683170,162361391
2246,6150,WA,2650,350,-2944972,2580,24125660,2420,25364476,0,6440,1415,-9448856,6440,490261772,6440,470233668,113488377,9085,1765,-12393828,9015,514387432,8860,495598144,113488377
2247,6151,WA,2265,295,-2426569,2210,21644812,2030,22219372,0,8690,1890,-15652576,8690,906969040,8690,865860822,251046398,10955,2185,-18079145,10900,928613852,10720,888080194,251046398
2248,6152,WA,3725,430,-2389982,3585,39409187,3365,37271431,0,11765,2325,-16355978,11765,954553584,11765,912132026,227244816,15485,2755,-18745960,15345,993962771,15130,949403457,227244816
2249,6153,WA,3280,515,-4601894,3190,36969792,2875,31888533,0,10220,2400,-16091201,10220,1183412361,10220,1128760570,343286052,13500,2915,-20693095,13410,1220382153,13100,1160649103,343286052
2250,6154,WA,1585,180,-1024635,1545,18189628,1455,17347840,0,4625,945,-5550495,4625,413325900,4625,397891910,106468939,6215,1120,-6575130,6175,431515528,6080,415239750,106468939
2251,6155,WA,7200,830,-5922200,6960,68419166,6560,67368393,0,24145,4420,-38576427,24145,1676827160,24145,1616600001,365168757,31345,5250,-44498627,31100,1745246326,30705,1683968394,365168757
2252,6156,WA,2340,260,-1879908,2280,25735196,2165,24064309,0,7570,1515,-12256191,7570,727973355,7570,699657053,195374286,9910,1780,-14136099,9850,753708551,9735,723721362,195374286
2253,6157,WA,1750,175,-1087560,1720,19352204,1625,19036620,0,6490,1205,-7616772,6490,522290883,6490,500216243,123422085,8240,1380,-8704332,8210,541643087,8115,519252863,123422085
2254,6158,WA,975,170,-946028,945,9824160,875,9728481,0,3585,875,-6992707,3585,349956115,3585,335041490,93435649,4560,1045,-7938735,4535,359780275,4460,344769971,93435649
2255,6159,WA,450,75,-1119286,445,4426833,405,4818569,0,1495,325,-1983671,1495,177090139,1495,157698603,46278713,1950,395,-3102957,1945,181516972,1900,162517172,46278713
2256,6160,WA,1210,155,-1013454,1185,12752220,1120,12317712,0,4240,785,-4395009,4240,350627086,4240,335023831,85949695,5450,940,-5408463,5425,363379306,5360,347341543,85949695
2257,6161,WA,25,5,-8129,25,169111,20,173636,0,90,15,-77576,90,5477719,90,5322492,1112525,115,20,-85705,115,5646830,110,5496128,1112525
2258,6162,WA,1540,240,-868107,1500,16734477,1390,15805404,0,4840,1030,-4492642,4840,367558118,4840,352801546,85347199,6380,1270,-5360749,6340,384292595,6230,368606950,85347199
2259,6163,WA,6520,690,-3295248,6300,70341847,6010,68264176,0,21830,3535,-21139448,21830,1443841520,21830,1389834253,302923440,28350,4225,-24434696,28130,1514183367,27840,1458098429,302923440
2260,6164,WA,5555,570,-4047256,5260,53352153,4970,52361781,0,23780,3585,-28731563,23780,1632578513,23780,1575817495,352070423,29330,4160,-32778819,29040,1685930666,28745,1628179276,352070423
2261,6165,WA,30,5,-99292,25,293614,25,282488,0,140,30,-331596,140,10158218,140,9733758,2236957,170,35,-430888,170,10451832,170,10016246,2236957
2262,6166,WA,1150,130,-811151,1120,11629628,1055,11294754,0,4155,860,-4081562,4155,313351748,4155,302332735,72492491,5305,990,-4892713,5275,324981376,5210,313627489,72492491
2263,6167,WA,2490,170,-889023,2335,26203703,2260,25188764,0,9295,920,-7534156,9295,576511823,9295,556272623,114512815,11785,1090,-8423179,11625,602715526,11555,581461387,114512815
2264,6168,WA,3105,300,-1581142,2940,34559416,2810,33722400,0,9565,1335,-9845954,9565,617256615,9565,595116523,125476118,12670,1635,-11427096,12505,651816031,12375,628838923,125476118
2265,6169,WA,4740,455,-2535478,4505,51086804,4300,49694909,0,15015,2210,-17516771,15015,999879147,15015,964558752,208247674,19755,2660,-20052249,19515,1050965951,19315,1014253661,208247674
2266,6170,WA,755,50,-215190,705,7627605,680,7464109,0,2985,335,-2753977,2985,191171033,2985,184549418,39114574,3740,385,-2969167,3690,198798638,3665,192013527,39114574
2267,6171,WA,1855,220,-1665913,1765,16775393,1630,16897372,0,7660,1095,-8736734,7660,557769029,7660,537992569,123131877,9515,1315,-10402647,9425,574544422,9290,554889941,123131877
2268,6172,WA,1675,160,-1068595,1550,16487023,1465,15799629,0,6210,865,-8294370,6210,423102585,6210,407659925,89645664,7885,1025,-9362965,7760,439589608,7675,423459554,89645664
2269,6173,WA,1185,155,-1680951,1140,11222238,1050,10828686,0,4785,765,-8111831,4785,375578878,4785,362740954,86859424,5975,920,-9792782,5925,386801116,5835,373569640,86859424
2270,6174,WA,295,25,-125222,285,2963910,270,2947565,0,945,165,-1272272,945,65269835,945,62758211,13952060,1240,190,-1397494,1225,68233745,1210,65705776,13952060
2271,6175,WA,340,45,-310710,325,3119132,305,3210759,0,1315,255,-2233759,1315,97576218,1315,94020408,21673449,1655,300,-2544469,1640,100695350,1620,97231167,21673449
2272,6176,WA,115,15,-227914,105,1091804,95,1036235,0,355,80,-684173,355,25580190,355,24453313,5615693,470,95,-912087,460,26671994,450,25489548,5615693
2273,6180,WA,335,25,-169157,320,3728272,305,3484711,0,1205,155,-1054529,1205,82968566,1205,79888120,17645511,1535,180,-1223686,1525,86696838,1510,83372831,17645511
2274,6181,WA,60,5,56,55,504696,55,504436,0,165,35,-350683,165,11081763,165,10649176,2298786,225,35,-350627,225,11586459,220,11153612,2298786
2275,6182,WA,5,0,0,5,5268,5,3648,0,5,5,-60757,5,505373,5,482108,110629,10,5,-60757,10,510641,10,485756,110629
2276,6207,WA,100,10,10508,100,866160,85,1006543,0,305,50,-75922,305,20834035,305,20109129,4505764,405,60,-65414,405,21700195,390,21115672,4505764
2277,6208,WA,1510,160,-692964,1440,15393025,1335,15807818,0,3605,605,-3468730,3605,256202785,3605,246204480,55464029,5120,765,-4161694,5045,271595810,4940,262012298,55464029
2278,6209,WA,200,20,3311,190,1905902,175,1868383,0,465,75,-392090,465,34580583,465,33587160,8310476,665,100,-388779,655,36486485,640,35455543,8310476
2279,6210,WA,9960,1105,-4958579,9585,110326572,9035,108030226,0,25665,4215,-30483200,25665,1834075595,25665,1761644611,401280217,35625,5320,-35441779,35250,1944402167,34700,1869674837,401280217
2280,6211,WA,685,70,-243673,665,7349998,630,7189912,0,1560,210,-1259195,1560,113953744,1560,109860199,24992811,2250,280,-1502868,2230,121303742,2190,117050111,24992811
2281,6213,WA,110,15,-76105,105,919000,90,1093906,0,305,50,-226101,305,21784844,305,21076290,4708721,415,60,-302206,410,22703844,400,22170196,4708721
2282,6214,WA,125,15,-21794,120,1086516,95,1021928,0,225,50,-296620,225,16018352,225,15424881,3410542,350,65,-318414,350,17104868,325,16446809,3410542
2283,6215,WA,585,55,-196991,545,5429717,480,5628203,0,1440,210,-1301050,1440,102492440,1440,98630330,22189337,2025,270,-1498041,1985,107922157,1920,104258533,22189337
2284,6218,WA,90,5,21233,80,959009,75,893979,0,235,10,-2627,235,14843927,235,13920949,2851009,325,15,18606,315,15802936,315,14814928,2851009
2285,6220,WA,755,75,-188863,720,8097322,660,7720863,0,1900,305,-557840,1900,119126909,1900,114343805,23876710,2655,380,-746703,2620,127224231,2560,122064668,23876710
2286,6221,WA,35,5,17381,30,335617,30,319459,0,75,10,-79155,75,4749621,75,4573398,921044,110,15,-61774,105,5085238,105,4892857,921044
2287,6223,WA,45,10,15473,45,429913,35,491353,0,80,20,-124081,80,6811592,80,6536825,1715418,125,30,-108608,125,7241505,120,7028178,1715418
